country_name,slug_game,medals_total,athletes_unique,avg_rank,medal_share,medals_total_lag_1,athletes_unique_lag_1,cluster,pca_1,pca_2
South Africa,barcelona-1992,18,63,27.376344086021504,0.006132879045996593,17.0,46.0,2,0.2717424181320222,0.13133034930254994
South Africa,beijing-2008,37,70,17.1,0.0126193724420191,18.0,63.0,1,0.887658133135258,-0.30801933208387183
South Africa,berlin-1936,1,17,11.615384615384617,0.0007168458781362007,37.0,70.0,2,-0.10587993881391494,-0.8636148492090883
South Africa,helsinki-1952,28,39,49.69444444444444,0.014636696288552013,1.0,17.0,0,-0.2702754276579965,1.304170591230038
South Africa,lillehammer-1994,0,2,25.33333333333333,0.0,28.0,39.0,2,-0.6207137417836476,-0.1932154638297621
South Africa,london-1908,9,13,6.2,0.008875739644970414,0.0,2.0,2,-0.2171079086292772,-1.2732504285582797
South Africa,london-1948,9,23,8.277777777777779,0.006442376521116679,9.0,13.0,2,-0.07881198655225964,-1.1014009488905725
South Africa,london-2012,29,61,15.604395604395604,0.011132437619961612,9.0,23.0,2,0.5829011516997109,-0.4940950185218884
South Africa,los-angeles-1932,6,12,5.888888888888889,0.0093603744149766,29.0,61.0,2,0.04564120595248554,-1.1735178247137341
South Africa,melbourne-1956,27,42,20.107142857142858,0.023622047244094488,6.0,12.0,2,0.4215512528857879,-0.2674884460254296
South Africa,nagano-1998,0,2,25.0,0.0,27.0,42.0,2,-0.6257170539131137,-0.21610955106635973
South Africa,paris-1924,7,23,18.33333333333333,0.005852842809364548,0.0,2.0,2,-0.3729324461796141,-0.597177127297088
South Africa,rio-2016,28,63,18.88235294117647,0.009943181818181818,0.0,1.0,2,0.4268612177194842,-0.3570907337634084
South Africa,rome-1960,9,32,15.85,0.0052662375658279695,28.0,63.0,2,0.0818282503382682,-0.5788778246587096
South Africa,salt-lake-city-2002,0,1,42.0,0.0,9.0,32.0,0,-1.1023428264554083,0.6392674635089166
South Africa,squaw-valley-1960,0,4,18.25,0.0,0.0,1.0,2,-0.7744710890664142,-0.704702509477357
South Africa,st-louis-1904,5,3,7.2,0.01002004008016032,0.0,4.0,2,-0.3857062565230508,-1.2565801117818873
South Africa,stockholm-1912,23,19,29.102564102564106,0.018837018837018837,5.0,3.0,2,-0.12744156740906515,0.1280298523750713
South Africa,sydney-2000,26,58,14.717391304347826,0.009715994020926755,23.0,19.0,2,0.6466049546691233,-0.5063794401436572
South Africa,tokyo-2020,150,49,12.78125,0.02103491796381994,26.0,58.0,1,2.46753655202399,-0.06198713758446692
South Africa,turin-2006,0,3,41.4,0.0,150.0,49.0,0,0.4023471671605356,1.2440364966543638
South Africa,vancouver-2010,0,2,61.0,0.0,0.0,3.0,0,-1.4946067140235941,1.6507653370488156
South Sudan,rio-2016,0,1,81.0,0.0,0.0,0.0,0,-1.83225285272784,2.7525682389826334
